id,group,day,num,S,name,hight,peak,L,R,A,peaknumber,index,content
2387,d3-3,d3,3,FALSE,JCM14889-3-1s-131,0,0,0,0,0,2,2387,0
2388,d3-3,d3,3,FALSE,JCM14889-3-1s-132,0,0,0,0,0,2,2388,0
2389,d3-3,d3,3,FALSE,JCM14889-3-1s-133,0,0,0,0,0,2,2389,0
2390,d3-3,d3,3,FALSE,JCM14889-3-1s-134,0,0,0,0,0,2,2390,0
2391,d3-3,d3,3,FALSE,JCM14889-3-1s-135,0,0,0,0,0,2,2391,0
2392,d3-3,d3,3,FALSE,JCM14889-3-1s-136,0,0,0,0,0,2,2392,0
2393,d3-3,d3,3,FALSE,JCM14889-3-1s-137,0,0,0,0,0,2,2393,0
2395,d3-3,d3,3,FALSE,JCM14889-3-1s-139,0,0,0,0,0,2,2395,0
2397,d3-3,d3,3,FALSE,JCM14889-3-1s-141,0,0,0,0,0,2,2397,0
2398,d3-3,d3,3,FALSE,JCM14889-3-1s-142,0,0,0,0,0,2,2398,0
2399,d3-3,d3,3,FALSE,JCM14889-3-1s-143,0,0,0,0,0,2,2399,0
2400,d3-3,d3,3,FALSE,JCM14889-3-1s-144,0,0,0,0,0,2,2400,0
2401,d3-3,d3,3,FALSE,JCM14889-3-1s-145,0,0,0,0,0,2,2401,0
2402,d3-3,d3,3,FALSE,JCM14889-3-1s-146,0,0,0,0,0,2,2402,0
2403,d3-3,d3,3,FALSE,JCM14889-3-1s-147,0,0,0,0,0,2,2403,0
2404,d3-3,d3,3,FALSE,JCM14889-3-1s-148,0,0,0,0,0,2,2404,0
2405,d3-3,d3,3,FALSE,JCM14889-3-1s-149,0,0,0,0,0,2,2405,0
2406,d3-3,d3,3,FALSE,JCM14889-3-1s-150,0,0,0,0,0,2,2406,0
2407,d3-3,d3,3,FALSE,JCM14889-3-1s-151,0,0,0,0,0,2,2407,0
2408,d3-3,d3,3,FALSE,JCM14889-3-1s-152,0,0,0,0,0,2,2408,0
2409,d3-3,d3,3,FALSE,JCM14889-3-1s-153,0,0,0,0,0,2,2409,0
2410,d3-3,d3,3,FALSE,JCM14889-3-1s-154,0,0,0,0,0,2,2410,0
2411,d3-3,d3,3,FALSE,JCM14889-3-1s-155,0,0,0,0,0,2,2411,0
2412,d3-3,d3,3,FALSE,JCM14889-3-1s-156,0,0,0,0,0,2,2412,0
2413,d3-3,d3,3,FALSE,JCM14889-3-1s-157,0,0,0,0,0,2,2413,0
2414,d3-3,d3,3,FALSE,JCM14889-3-1s-158,0,0,0,0,0,2,2414,0
2415,d3-3,d3,3,FALSE,JCM14889-3-1s-159,0,0,0,0,0,2,2415,0
2416,d3-3,d3,3,FALSE,JCM14889-3-1s-160,0,0,0,0,0,2,2416,0
2417,d3-3,d3,3,FALSE,JCM14889-3-1s-161,0,0,0,0,0,2,2417,0
2418,d3-3,d3,3,FALSE,JCM14889-3-1s-162,0,0,0,0,0,2,2418,0
2419,d3-3,d3,3,FALSE,JCM14889-3-1s-163,0,0,0,0,0,2,2419,0
2420,d3-3,d3,3,FALSE,JCM14889-3-1s-164,0,0,0,0,0,2,2420,0
2421,d3-3,d3,3,FALSE,JCM14889-3-1s-165,0,0,0,0,0,2,2421,0
2422,d3-3,d3,3,FALSE,JCM14889-3-1s-166,0,0,0,0,0,2,2422,0
2423,d3-3,d3,3,FALSE,JCM14889-3-1s-167,0,0,0,0,0,2,2423,0
2424,d3-3,d3,3,FALSE,JCM14889-3-1s-168,0,0,0,0,0,2,2424,0
2425,d3-3,d3,3,FALSE,JCM14889-3-1s-169,0,0,0,0,0,2,2425,0
2426,d3-3,d3,3,FALSE,JCM14889-3-1s-170,0,0,0,0,0,2,2426,0
2427,d3-3,d3,3,FALSE,JCM14889-3-1s-171,0,0,0,0,0,2,2427,0
2428,d3-3,d3,3,FALSE,JCM14889-3-1s-172,0,0,0,0,0,2,2428,0
2429,d3-3,d3,3,FALSE,JCM14889-3-1s-173,0,0,0,0,0,2,2429,0
2430,d3-3,d3,3,FALSE,JCM14889-3-1s-174,0,0,0,0,0,2,2430,0
2431,d3-3,d3,3,FALSE,JCM14889-3-1s-175,0,0,0,0,0,2,2431,0
2432,d3-3,d3,3,FALSE,JCM14889-3-1s-176,0,0,0,0,0,2,2432,0
2433,d3-3,d3,3,FALSE,JCM14889-3-1s-177,0,0,0,0,0,2,2433,0
2434,d3-3,d3,3,FALSE,JCM14889-3-1s-178,0,0,0,0,0,2,2434,0
2435,d3-3,d3,3,FALSE,JCM14889-3-1s-179,0,0,0,0,0,2,2435,0
2436,d3-3,d3,3,FALSE,JCM14889-3-1s-180,0,0,0,0,0,2,2436,0
2437,d3-3,d3,3,FALSE,JCM14889-3-1s-181,0,0,0,0,0,2,2437,0
2438,d3-3,d3,3,FALSE,JCM14889-3-1s-182,0,0,0,0,0,2,2438,0
2439,d3-3,d3,3,FALSE,JCM14889-3-1s-183,0,0,0,0,0,2,2439,0
2440,d3-3,d3,3,FALSE,JCM14889-3-1s-184,0,0,0,0,0,2,2440,0
2441,d3-3,d3,3,FALSE,JCM14889-3-1s-185,0,0,0,0,0,2,2441,0
2442,d3-3,d3,3,FALSE,JCM14889-3-1s-186,0,0,0,0,0,2,2442,0
2443,d3-3,d3,3,FALSE,JCM14889-3-1s-187,0,0,0,0,0,2,2443,0
2444,d3-3,d3,3,FALSE,JCM14889-3-1s-188,0,0,0,0,0,2,2444,0
2445,d3-3,d3,3,FALSE,JCM14889-3-1s-189,0,0,0,0,0,2,2445,0
2446,d3-3,d3,3,FALSE,JCM14889-3-1s-190,0,0,0,0,0,2,2446,0
2447,d3-3,d3,3,FALSE,JCM14889-3-1s-191,0,0,0,0,0,2,2447,0
2448,d3-3,d3,3,FALSE,JCM14889-3-1s-192,0,0,0,0,0,2,2448,0
2449,d3-3,d3,3,FALSE,JCM14889-3-1s-193,0,0,0,0,0,2,2449,0
2450,d3-3,d3,3,FALSE,JCM14889-3-1s-194,0,0,0,0,0,2,2450,0
2451,d3-3,d3,3,FALSE,JCM14889-3-1s-195,0,0,0,0,0,2,2451,0
2452,d3-3,d3,3,FALSE,JCM14889-3-1s-196,0,0,0,0,0,2,2452,0
2453,d3-3,d3,3,FALSE,JCM14889-3-1s-197,0,0,0,0,0,2,2453,0
2454,d3-3,d3,3,FALSE,JCM14889-3-1s-198,0,0,0,0,0,2,2454,0
2455,d3-3,d3,3,FALSE,JCM14889-3-1s-199,0,0,0,0,0,2,2455,0
2456,d3-3,d3,3,FALSE,JCM14889-3-1s-200,0,0,0,0,0,2,2456,0
2457,d3-3,d3,3,FALSE,JCM14889-3-1s-201,0,0,0,0,0,2,2457,0
2458,d3-3,d3,3,FALSE,JCM14889-3-1s-202,0,0,0,0,0,2,2458,0
2459,d3-3,d3,3,FALSE,JCM14889-3-1s-203,0,0,0,0,0,2,2459,0
2460,d3-3,d3,3,FALSE,JCM14889-3-1s-204,0,0,0,0,0,2,2460,0
2461,d3-3,d3,3,FALSE,JCM14889-3-1s-205,0,0,0,0,0,2,2461,0
2462,d3-3,d3,3,FALSE,JCM14889-3-1s-206,0,0,0,0,0,2,2462,0
2463,d3-3,d3,3,FALSE,JCM14889-3-1s-207,0,0,0,0,0,2,2463,0
2464,d3-3,d3,3,FALSE,JCM14889-3-1s-208,0,0,0,0,0,2,2464,0
2465,d3-3,d3,3,FALSE,JCM14889-3-1s-209,0,0,0,0,0,2,2465,0
2466,d3-4,d3,4,FALSE,JCM14889-4-1s-4,0,0,0,0,0,2,2466,0
2467,d3-4,d3,4,FALSE,JCM14889-4-1s-5,0,0,0,0,0,2,2467,0
2468,d3-4,d3,4,FALSE,JCM14889-4-1s-7,0,0,0,0,0,2,2468,0
2469,d3-4,d3,4,FALSE,JCM14889-4-1s-8,0,0,0,0,0,2,2469,0
2470,d3-4,d3,4,FALSE,JCM14889-4-1s-9,0,0,0,0,0,2,2470,0
2471,d3-4,d3,4,FALSE,JCM14889-4-1s-11,0,0,0,0,0,2,2471,0
2472,d3-4,d3,4,FALSE,JCM14889-4-1s-12,0,0,0,0,0,2,2472,0
2473,d3-4,d3,4,FALSE,JCM14889-4-1s-13,0,0,0,0,0,2,2473,0
2474,d3-4,d3,4,FALSE,JCM14889-4-1s-14,0,0,0,0,0,2,2474,0
2475,d3-4,d3,4,FALSE,JCM14889-4-1s-15,0,0,0,0,0,2,2475,0
2476,d3-4,d3,4,FALSE,JCM14889-4-1s-16,0,0,0,0,0,2,2476,0
2477,d3-4,d3,4,FALSE,JCM14889-4-1s-18,0,0,0,0,0,2,2477,0
2478,d3-4,d3,4,FALSE,JCM14889-4-1s-20,0,0,0,0,0,2,2478,0
2479,d3-4,d3,4,FALSE,JCM14889-4-1s-22,0,0,0,0,0,2,2479,0
2480,d3-4,d3,4,FALSE,JCM14889-4-1s-25,0,0,0,0,0,2,2480,0
2481,d3-4,d3,4,FALSE,JCM14889-4-1s-29,0,0,0,0,0,2,2481,0
2482,d3-4,d3,4,FALSE,JCM14889-4-1s-30,0,0,0,0,0,2,2482,0
2483,d3-4,d3,4,FALSE,JCM14889-4-1s-31,0,0,0,0,0,2,2483,0
2484,d3-4,d3,4,FALSE,JCM14889-4-1s-33,0,0,0,0,0,2,2484,0
2485,d3-4,d3,4,FALSE,JCM14889-4-1s-34,0,0,0,0,0,2,2485,0
2486,d3-4,d3,4,FALSE,JCM14889-4-1s-35,0,0,0,0,0,2,2486,0
2487,d3-4,d3,4,FALSE,JCM14889-4-1s-36,0,0,0,0,0,2,2487,0
2488,d3-4,d3,4,FALSE,JCM14889-4-1s-37,0,0,0,0,0,2,2488,0
2489,d3-4,d3,4,FALSE,JCM14889-4-1s-41,0,0,0,0,0,2,2489,0
2490,d3-4,d3,4,FALSE,JCM14889-4-1s-42,0,0,0,0,0,2,2490,0
2491,d3-4,d3,4,FALSE,JCM14889-4-1s-43,0,0,0,0,0,2,2491,0
2492,d3-4,d3,4,FALSE,JCM14889-4-1s-45,0,0,0,0,0,2,2492,0
2493,d3-4,d3,4,FALSE,JCM14889-4-1s-47,0,0,0,0,0,2,2493,0
2495,d3-4,d3,4,FALSE,JCM14889-4-1s-49,0,0,0,0,0,2,2495,0
2496,d3-4,d3,4,FALSE,JCM14889-4-1s-51,0,0,0,0,0,2,2496,0
2497,d3-4,d3,4,FALSE,JCM14889-4-1s-52,0,0,0,0,0,2,2497,0
2498,d3-4,d3,4,FALSE,JCM14889-4-1s-53,0,0,0,0,0,2,2498,0
2499,d3-4,d3,4,FALSE,JCM14889-4-1s-58,0,0,0,0,0,2,2499,0
2500,d3-4,d3,4,FALSE,JCM14889-4-1s-60,0,0,0,0,0,2,2500,0
2501,d3-4,d3,4,FALSE,JCM14889-4-1s-61,0,0,0,0,0,2,2501,0
2502,d3-4,d3,4,FALSE,JCM14889-4-1s-62,0,0,0,0,0,2,2502,0
2503,d3-4,d3,4,FALSE,JCM14889-4-1s-63,0,0,0,0,0,2,2503,0
2504,d3-4,d3,4,FALSE,JCM14889-4-1s-65,0,0,0,0,0,2,2504,0
2505,d3-4,d3,4,FALSE,JCM14889-4-1s-67,0,0,0,0,0,2,2505,0
2506,d3-4,d3,4,FALSE,JCM14889-4-1s-68,0,0,0,0,0,2,2506,0
2507,d3-4,d3,4,FALSE,JCM14889-4-1s-70,0,0,0,0,0,2,2507,0
2508,d3-4,d3,4,FALSE,JCM14889-4-1s-71,0,0,0,0,0,2,2508,0
2509,d3-4,d3,4,FALSE,JCM14889-4-1s-73,0,0,0,0,0,2,2509,0
2510,d3-4,d3,4,FALSE,JCM14889-4-1s-74,0,0,0,0,0,2,2510,0
2511,d3-4,d3,4,FALSE,JCM14889-4-1s-76,0,0,0,0,0,2,2511,0
2512,d3-4,d3,4,FALSE,JCM14889-4-1s-78,0,0,0,0,0,2,2512,0
2513,d3-4,d3,4,FALSE,JCM14889-4-1s-80,0,0,0,0,0,2,2513,0
2514,d3-4,d3,4,FALSE,JCM14889-4-1s-82,0,0,0,0,0,2,2514,0
2515,d3-4,d3,4,FALSE,JCM14889-4-1s-83,0,0,0,0,0,2,2515,0
2516,d3-4,d3,4,FALSE,JCM14889-4-1s-89,0,0,0,0,0,2,2516,0
2517,d3-4,d3,4,FALSE,JCM14889-4-1s-90,0,0,0,0,0,2,2517,0
2518,d3-4,d3,4,FALSE,JCM14889-4-1s-91,0,0,0,0,0,2,2518,0
2519,d3-4,d3,4,FALSE,JCM14889-4-1s-92,0,0,0,0,0,2,2519,0
2520,d3-4,d3,4,FALSE,JCM14889-4-1s-93,0,0,0,0,0,2,2520,0
2521,d3-4,d3,4,FALSE,JCM14889-4-1s-95,0,0,0,0,0,2,2521,0
2522,d3-4,d3,4,FALSE,JCM14889-4-1s-96,0,0,0,0,0,2,2522,0
2523,d3-4,d3,4,FALSE,JCM14889-4-1s-97,0,0,0,0,0,2,2523,0
2524,d3-4,d3,4,FALSE,JCM14889-4-1s-98,0,0,0,0,0,2,2524,0
2525,d3-4,d3,4,FALSE,JCM14889-4-1s-99,0,0,0,0,0,2,2525,0
2526,d3-4,d3,4,FALSE,JCM14889-4-1s-100,0,0,0,0,0,2,2526,0
2527,d3-4,d3,4,FALSE,JCM14889-4-1s-101,0,0,0,0,0,2,2527,0
2528,d3-4,d3,4,FALSE,JCM14889-4-1s-103,0,0,0,0,0,2,2528,0
2529,d3-4,d3,4,FALSE,JCM14889-4-1s-105,0,0,0,0,0,2,2529,0
2530,d3-4,d3,4,FALSE,JCM14889-4-1s-106,0,0,0,0,0,2,2530,0
2531,d3-4,d3,4,FALSE,JCM14889-4-1s-107,0,0,0,0,0,2,2531,0
2532,d3-4,d3,4,FALSE,JCM14889-4-1s-108,0,0,0,0,0,2,2532,0
2533,d3-4,d3,4,FALSE,JCM14889-4-1s-109,0,0,0,0,0,2,2533,0
2534,d3-4,d3,4,FALSE,JCM14889-4-1s-111,0,0,0,0,0,2,2534,0
2535,d3-4,d3,4,FALSE,JCM14889-4-1s-112,0,0,0,0,0,2,2535,0
2536,d3-4,d3,4,FALSE,JCM14889-4-1s-113,0,0,0,0,0,2,2536,0
2537,d3-4,d3,4,FALSE,JCM14889-4-1s-114,0,0,0,0,0,2,2537,0
2538,d3-4,d3,4,FALSE,JCM14889-4-1s-115,0,0,0,0,0,2,2538,0
2539,d3-4,d3,4,FALSE,JCM14889-4-1s-118,0,0,0,0,0,2,2539,0
2540,d3-4,d3,4,FALSE,JCM14889-4-1s-120,0,0,0,0,0,2,2540,0
2541,d3-4,d3,4,FALSE,JCM14889-4-1s-121,0,0,0,0,0,2,2541,0
2542,d3-4,d3,4,FALSE,JCM14889-4-1s-123,0,0,0,0,0,2,2542,0
2543,d3-4,d3,4,FALSE,JCM14889-4-1s-124,0,0,0,0,0,2,2543,0
2544,d3-4,d3,4,FALSE,JCM14889-4-1s-125,0,0,0,0,0,2,2544,0
2545,d3-4,d3,4,FALSE,JCM14889-4-1s-127,0,0,0,0,0,2,2545,0
2546,d3-4,d3,4,FALSE,JCM14889-4-1s-129,0,0,0,0,0,2,2546,0
2547,d3-4,d3,4,FALSE,JCM14889-4-1s-130,0,0,0,0,0,2,2547,0
2548,d3-4,d3,4,FALSE,JCM14889-4-1s-131,0,0,0,0,0,2,2548,0
2549,d3-4,d3,4,FALSE,JCM14889-4-1s-134,0,0,0,0,0,2,2549,0
2550,d3-4,d3,4,FALSE,JCM14889-4-1s-135,0,0,0,0,0,2,2550,0
2551,d3-4,d3,4,FALSE,JCM14889-4-1s-136,0,0,0,0,0,2,2551,0
2552,d3-4,d3,4,FALSE,JCM14889-4-1s-138,0,0,0,0,0,2,2552,0
2553,d3-4,d3,4,FALSE,JCM14889-4-1s-139,0,0,0,0,0,2,2553,0
2554,d3-4,d3,4,FALSE,JCM14889-4-1s-140,0,0,0,0,0,2,2554,0
2555,d3-4,d3,4,FALSE,JCM14889-4-1s-141,0,0,0,0,0,2,2555,0
2556,d3-4,d3,4,FALSE,JCM14889-4-1s-142,0,0,0,0,0,2,2556,0
2557,d3-4,d3,4,FALSE,JCM14889-4-1s-143,0,0,0,0,0,2,2557,0
2558,d3-4,d3,4,FALSE,JCM14889-4-1s-144,0,0,0,0,0,2,2558,0
2559,d3-4,d3,4,FALSE,JCM14889-4-1s-146,0,0,0,0,0,2,2559,0
2560,d3-4,d3,4,FALSE,JCM14889-4-1s-147,0,0,0,0,0,2,2560,0
2561,d3-4,d3,4,FALSE,JCM14889-4-1s-151,0,0,0,0,0,2,2561,0
2562,d3-4,d3,4,FALSE,JCM14889-4-1s-152,0,0,0,0,0,2,2562,0
2563,d3-4,d3,4,FALSE,JCM14889-4-1s-154,0,0,0,0,0,2,2563,0
2564,d3-4,d3,4,FALSE,JCM14889-4-1s-156,0,0,0,0,0,2,2564,0
2565,d3-4,d3,4,FALSE,JCM14889-4-1s-157,0,0,0,0,0,2,2565,0
2566,d3-4,d3,4,FALSE,JCM14889-4-1s-158,0,0,0,0,0,2,2566,0
2567,d3-4,d3,4,FALSE,JCM14889-4-1s-159,0,0,0,0,0,2,2567,0
2568,d3-4,d3,4,FALSE,JCM14889-4-1s-160,0,0,0,0,0,2,2568,0
2569,d3-4,d3,4,FALSE,JCM14889-4-1s-162,0,0,0,0,0,2,2569,0
2570,d3-4,d3,4,FALSE,JCM14889-4-1s-163,0,0,0,0,0,2,2570,0
2571,d3-4,d3,4,FALSE,JCM14889-4-1s-164,0,0,0,0,0,2,2571,0
2572,d3-4,d3,4,FALSE,JCM14889-4-1s-165,0,0,0,0,0,2,2572,0
2573,d3-4,d3,4,FALSE,JCM14889-4-1s-166,0,0,0,0,0,2,2573,0
2574,d3-4,d3,4,FALSE,JCM14889-4-1s-167,0,0,0,0,0,2,2574,0
2575,d3-4,d3,4,FALSE,JCM14889-4-1s-169,0,0,0,0,0,2,2575,0
2576,d3-4,d3,4,FALSE,JCM14889-4-1s-171,0,0,0,0,0,2,2576,0
2577,d3-4,d3,4,FALSE,JCM14889-4-1s-172,0,0,0,0,0,2,2577,0
2578,d3-4,d3,4,FALSE,JCM14889-4-1s-173,0,0,0,0,0,2,2578,0
2579,d3-4,d3,4,FALSE,JCM14889-4-1s-174,0,0,0,0,0,2,2579,0
2580,d3-4,d3,4,FALSE,JCM14889-4-1s-175,0,0,0,0,0,2,2580,0
2581,d3-4,d3,4,FALSE,JCM14889-4-1s-176,0,0,0,0,0,2,2581,0
2582,d3-4,d3,4,FALSE,JCM14889-4-1s-178,0,0,0,0,0,2,2582,0
2583,d3-4,d3,4,FALSE,JCM14889-4-1s-180,0,0,0,0,0,2,2583,0
2584,d3-4,d3,4,FALSE,JCM14889-4-1s-181,0,0,0,0,0,2,2584,0
2585,d3-4,d3,4,FALSE,JCM14889-4-1s-182,0,0,0,0,0,2,2585,0
2586,d3-4,d3,4,FALSE,JCM14889-4-1s-183,0,0,0,0,0,2,2586,0
2587,d3-4,d3,4,FALSE,JCM14889-4-1s-186,0,0,0,0,0,2,2587,0
2588,d3-4,d3,4,FALSE,JCM14889-4-1s-187,0,0,0,0,0,2,2588,0
2589,d3-4,d3,4,FALSE,JCM14889-4-1s-188,0,0,0,0,0,2,2589,0
2590,d3-4,d3,4,FALSE,JCM14889-4-1s-189,0,0,0,0,0,2,2590,0
2591,d3-4,d3,4,FALSE,JCM14889-4-1s-190,0,0,0,0,0,2,2591,0
2592,d3-4,d3,4,FALSE,JCM14889-4-1s-191,0,0,0,0,0,2,2592,0
2593,d3-4,d3,4,FALSE,JCM14889-4-1s-192,0,0,0,0,0,2,2593,0
2594,d3-4,d3,4,FALSE,JCM14889-4-1s-193,0,0,0,0,0,2,2594,0
2595,d3-4,d3,4,FALSE,JCM14889-4-1s-194,0,0,0,0,0,2,2595,0
2596,d3-4,d3,4,FALSE,JCM14889-4-1s-195,0,0,0,0,0,2,2596,0
2597,d3-4,d3,4,FALSE,JCM14889-4-1s-196,0,0,0,0,0,2,2597,0
2598,d3-4,d3,4,FALSE,JCM14889-4-1s-197,0,0,0,0,0,2,2598,0
2600,d3-4,d3,4,FALSE,JCM14889-4-1s-201,0,0,0,0,0,2,2600,0
2601,d3-4,d3,4,FALSE,JCM14889-4-1s-203,0,0,0,0,0,2,2601,0
2602,d3-4,d3,4,FALSE,JCM14889-4-1s-207,0,0,0,0,0,2,2602,0
2669,d4-1,d4,1,FALSE,JCM14889-1-1s-2,0,0,0,0,0,2,2669,0
2670,d4-1,d4,1,FALSE,JCM14889-1-1s-3,0,0,0,0,0,2,2670,0
2671,d4-1,d4,1,FALSE,JCM14889-1-1s-4,0,0,0,0,0,2,2671,0
2672,d4-1,d4,1,FALSE,JCM14889-1-1s-5,0,0,0,0,0,2,2672,0
2673,d4-1,d4,1,FALSE,JCM14889-1-1s-6,0,0,0,0,0,2,2673,0
2674,d4-1,d4,1,FALSE,JCM14889-1-1s-7,0,0,0,0,0,2,2674,0
2675,d4-1,d4,1,FALSE,JCM14889-1-1s-8,0,0,0,0,0,2,2675,0
2676,d4-1,d4,1,FALSE,JCM14889-1-1s-9,0,0,0,0,0,2,2676,0
2677,d4-1,d4,1,FALSE,JCM14889-1-1s-10,0,0,0,0,0,2,2677,0
2678,d4-1,d4,1,FALSE,JCM14889-1-1s-11,0,0,0,0,0,2,2678,0
2679,d4-1,d4,1,FALSE,JCM14889-1-1s-12,0,0,0,0,0,2,2679,0
2680,d4-1,d4,1,FALSE,JCM14889-1-1s-13,0,0,0,0,0,2,2680,0
2681,d4-1,d4,1,FALSE,JCM14889-1-1s-14,0,0,0,0,0,2,2681,0
2682,d4-1,d4,1,FALSE,JCM14889-1-1s-15,0,0,0,0,0,2,2682,0
2683,d4-1,d4,1,FALSE,JCM14889-1-1s-16,0,0,0,0,0,2,2683,0
2684,d4-1,d4,1,FALSE,JCM14889-1-1s-17,0,0,0,0,0,2,2684,0
2685,d4-1,d4,1,FALSE,JCM14889-1-1s-18,0,0,0,0,0,2,2685,0
2686,d4-1,d4,1,FALSE,JCM14889-1-1s-19,0,0,0,0,0,2,2686,0
2687,d4-1,d4,1,FALSE,JCM14889-1-1s-20,0,0,0,0,0,2,2687,0
2688,d4-1,d4,1,FALSE,JCM14889-1-1s-21,0,0,0,0,0,2,2688,0
2689,d4-1,d4,1,FALSE,JCM14889-1-1s-22,0,0,0,0,0,2,2689,0
2690,d4-1,d4,1,FALSE,JCM14889-1-1s-23,0,0,0,0,0,2,2690,0
2691,d4-1,d4,1,FALSE,JCM14889-1-1s-24,0,0,0,0,0,2,2691,0
2692,d4-1,d4,1,FALSE,JCM14889-1-1s-25,0,0,0,0,0,2,2692,0
2693,d4-1,d4,1,FALSE,JCM14889-1-1s-26,0,0,0,0,0,2,2693,0
2694,d4-1,d4,1,FALSE,JCM14889-1-1s-27,0,0,0,0,0,2,2694,0
2695,d4-1,d4,1,FALSE,JCM14889-1-1s-28,0,0,0,0,0,2,2695,0
2696,d4-1,d4,1,FALSE,JCM14889-1-1s-29,0,0,0,0,0,2,2696,0
2697,d4-1,d4,1,FALSE,JCM14889-1-1s-30,0,0,0,0,0,2,2697,0
2698,d4-1,d4,1,FALSE,JCM14889-1-1s-31,0,0,0,0,0,2,2698,0
2699,d4-1,d4,1,FALSE,JCM14889-1-1s-32,0,0,0,0,0,2,2699,0
2700,d4-1,d4,1,FALSE,JCM14889-1-1s-33,0,0,0,0,0,2,2700,0
2701,d4-1,d4,1,FALSE,JCM14889-1-1s-34,0,0,0,0,0,2,2701,0
2702,d4-1,d4,1,FALSE,JCM14889-1-1s-35,0,0,0,0,0,2,2702,0
2703,d4-1,d4,1,FALSE,JCM14889-1-1s-36,0,0,0,0,0,2,2703,0
2704,d4-1,d4,1,FALSE,JCM14889-1-1s-37,0,0,0,0,0,2,2704,0
2705,d4-1,d4,1,FALSE,JCM14889-1-1s-38,0,0,0,0,0,2,2705,0
2706,d4-1,d4,1,FALSE,JCM14889-1-1s-39,0,0,0,0,0,2,2706,0
2707,d4-1,d4,1,FALSE,JCM14889-1-1s-40,0,0,0,0,0,2,2707,0
2708,d4-1,d4,1,FALSE,JCM14889-1-1s-41,0,0,0,0,0,2,2708,0
2709,d4-1,d4,1,FALSE,JCM14889-1-1s-42,0,0,0,0,0,2,2709,0
2710,d4-1,d4,1,FALSE,JCM14889-1-1s-43,0,0,0,0,0,2,2710,0
2711,d4-1,d4,1,FALSE,JCM14889-1-1s-44,0,0,0,0,0,2,2711,0
2712,d4-1,d4,1,FALSE,JCM14889-1-1s-45,0,0,0,0,0,2,2712,0
2713,d4-1,d4,1,FALSE,JCM14889-1-1s-46,0,0,0,0,0,2,2713,0
2714,d4-1,d4,1,FALSE,JCM14889-1-1s-47,0,0,0,0,0,2,2714,0
2715,d4-1,d4,1,FALSE,JCM14889-1-1s-48,0,0,0,0,0,2,2715,0
2716,d4-1,d4,1,FALSE,JCM14889-1-1s-49,0,0,0,0,0,2,2716,0
2717,d4-1,d4,1,FALSE,JCM14889-1-1s-50,0,0,0,0,0,2,2717,0
2718,d4-1,d4,1,FALSE,JCM14889-1-1s-51,0,0,0,0,0,2,2718,0
2719,d4-1,d4,1,FALSE,JCM14889-1-1s-52,0,0,0,0,0,2,2719,0
2720,d4-1,d4,1,FALSE,JCM14889-1-1s-53,0,0,0,0,0,2,2720,0
2721,d4-1,d4,1,FALSE,JCM14889-1-1s-54,0,0,0,0,0,2,2721,0
2722,d4-1,d4,1,FALSE,JCM14889-1-1s-55,0,0,0,0,0,2,2722,0
2723,d4-1,d4,1,FALSE,JCM14889-1-1s-56,0,0,0,0,0,2,2723,0
2724,d4-1,d4,1,FALSE,JCM14889-1-1s-57,0,0,0,0,0,2,2724,0
2725,d4-1,d4,1,FALSE,JCM14889-1-1s-58,0,0,0,0,0,2,2725,0
2726,d4-1,d4,1,FALSE,JCM14889-1-1s-59,0,0,0,0,0,2,2726,0
2727,d4-1,d4,1,FALSE,JCM14889-1-1s-60,0,0,0,0,0,2,2727,0
2728,d4-1,d4,1,FALSE,JCM14889-1-1s-61,0,0,0,0,0,2,2728,0
2729,d4-1,d4,1,FALSE,JCM14889-1-1s-62,0,0,0,0,0,2,2729,0
2730,d4-1,d4,1,FALSE,JCM14889-1-1s-63,0,0,0,0,0,2,2730,0
2731,d4-1,d4,1,FALSE,JCM14889-1-1s-64,0,0,0,0,0,2,2731,0
2732,d4-1,d4,1,FALSE,JCM14889-1-1s-65,0,0,0,0,0,2,2732,0
2733,d4-1,d4,1,FALSE,JCM14889-1-1s-66,0,0,0,0,0,2,2733,0
2734,d4-1,d4,1,FALSE,JCM14889-1-1s-67,0,0,0,0,0,2,2734,0
2735,d4-1,d4,1,FALSE,JCM14889-1-1s-68,0,0,0,0,0,2,2735,0
2736,d4-1,d4,1,FALSE,JCM14889-1-1s-69,0,0,0,0,0,2,2736,0
2737,d4-1,d4,1,FALSE,JCM14889-1-1s-70,0,0,0,0,0,2,2737,0
2738,d4-1,d4,1,FALSE,JCM14889-1-1s-71,0,0,0,0,0,2,2738,0
2739,d4-1,d4,1,FALSE,JCM14889-1-1s-72,0,0,0,0,0,2,2739,0
2740,d4-1,d4,1,FALSE,JCM14889-1-1s-73,0,0,0,0,0,2,2740,0
2741,d4-1,d4,1,FALSE,JCM14889-1-1s-74,0,0,0,0,0,2,2741,0
2742,d4-1,d4,1,FALSE,JCM14889-1-1s-75,0,0,0,0,0,2,2742,0
2743,d4-1,d4,1,FALSE,JCM14889-1-1s-76,0,0,0,0,0,2,2743,0
2744,d4-1,d4,1,FALSE,JCM14889-1-1s-77,0,0,0,0,0,2,2744,0
2745,d4-1,d4,1,FALSE,JCM14889-1-1s-78,0,0,0,0,0,2,2745,0
2746,d4-1,d4,1,FALSE,JCM14889-1-1s-79,0,0,0,0,0,2,2746,0
